2020-03-08T10:23:53.994	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00
2020-03-08T10:23:54.322	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00
2020-03-08T10:23:55.322	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00
2020-03-08T10:23:58.503	46.38	49.44	43.88	54.13	51.56	46.06	-127.00	-127.00
2020-03-08T10:23:59.503	46.38	49.44	43.75	54.06	51.56	46.00	-127.00	-127.00
2020-03-08T10:24:00.504	46.38	49.50	43.88	54.13	51.56	46.00	-127.00	-127.00
2020-03-08T10:24:04.489	46.38	49.44	43.81	54.13	51.56	46.00	-127.00	-127.00
2020-03-08T10:24:05.489	46.38	49.44	43.81	54.13	51.56	46.00	-127.00	-127.00
2020-03-08T10:24:06.489	46.38	49.44	43.88	54.13	51.56	46.06	-127.00	-127.00
2020-03-08T10:24:07.490	46.38	49.44	43.81	54.19	51.56	46.06	-127.00	-127.00
2020-03-08T14:05:27.197	46.38	49.44	43.81	54.19	51.56	46.06	-127.00	-127.00
2020-03-08T14:05:28.197	46.38	49.50	43.81	54.19	51.63	46.06	-127.00	-127.00
2020-03-08T14:05:29.197	46.38	49.50	43.81	54.19	51.63	46.06	-127.00	-127.00
2020-03-08T14:05:30.198	46.38	49.50	43.81	54.19	51.63	46.06	-127.00	-127.00
2020-03-08T14:05:31.198	46.38	49.50	43.81	54.19	51.63	46.06	-127.00	-127.00
2020-03-08T14:05:32.199	46.38	49.50	43.81	54.13	51.56	46.00	-127.00	-127.00
2020-03-08T14:05:33.200	46.38	49.50	43.81	54.13	51.63	46.06	-127.00	-127.00
2020-03-08T14:05:34.200	46.38	49.50	43.81	54.13	51.63	46.06	-127.00	-127.00
2020-03-08T14:05:35.199	46.38	49.50	43.88	54.19	51.56	46.06	-127.00	-127.00
2020-03-08T14:05:43.511	46.38	49.44	43.88	54.19	51.56	46.06	-127.00	-127.00
2020-03-08T14:05:44.511	46.38	49.50	43.88	54.19	51.63	46.06	-127.00	-127.00
