2020-03-06T08:17:10.917	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00
2020-03-06T08:17:24.782	41.50	40.63	42.13	52.31	52.19	43.25	-127.00	-127.00
2020-03-06T08:17:25.779	41.50	40.63	42.13	52.31	52.19	43.25	-127.00	-127.00
2020-03-06T08:17:26.780	41.50	40.63	42.06	52.31	52.19	43.25	-127.00	-127.00
2020-03-06T08:17:27.780	41.50	40.63	42.06	52.31	52.19	43.25	-127.00	-127.00
2020-03-06T08:17:28.780	41.50	40.63	42.06	52.38	52.19	43.31	-127.00	-127.00
2020-03-06T08:17:29.779	41.56	40.69	42.06	52.31	52.19	43.31	-127.00	-127.00
2020-03-06T08:17:30.780	41.56	40.69	42.06	52.31	52.19	43.31	-127.00	-127.00
2020-03-06T08:17:40.614	41.75	40.75	42.06	52.38	52.13	43.25	-127.00	-127.00
2020-03-06T08:17:41.614	41.75	40.75	42.06	52.38	52.13	43.25	-127.00	-127.00
2020-03-06T08:17:42.614	41.75	40.81	42.13	52.44	52.13	43.31	-127.00	-127.00
2020-03-06T08:17:43.614	41.75	40.81	42.13	52.44	52.13	43.31	-127.00	-127.00
2020-03-06T08:17:44.614	41.81	40.88	42.13	52.44	52.06	43.25	-127.00	-127.00
2020-03-06T08:17:45.615	41.88	40.88	42.13	52.44	52.06	43.31	-127.00	-127.00
2020-03-06T08:17:46.615	41.88	40.88	42.13	52.44	52.06	43.31	-127.00	-127.00
2020-03-06T08:17:47.616	41.88	40.88	42.13	52.50	52.13	43.31	-127.00	-127.00
2020-03-06T08:17:48.615	41.88	40.88	42.13	52.50	52.13	43.31	-127.00	-127.00
2020-03-06T08:17:49.616	41.94	40.94	42.13	52.44	52.06	43.31	-127.00	-127.00
2020-03-06T08:17:50.615	41.94	40.94	42.13	52.44	52.06	43.31	-127.00	-127.00
2020-03-06T08:17:51.616	41.94	40.94	42.13	52.44	52.06	43.31	-127.00	-127.00
2020-03-06T08:17:57.524	42.06	41.06	42.13	52.50	52.06	43.31	-127.00	-127.00
2020-03-06T08:17:58.523	42.13	41.06	42.13	52.50	52.00	43.31	-127.00	-127.00
2020-03-06T08:17:59.523	42.13	41.13	42.13	52.56	51.94	43.31	-127.00	-127.00
2020-03-06T08:18:00.523	42.13	41.13	42.13	52.56	51.94	43.31	-127.00	-127.00
2020-03-06T08:18:01.523	42.19	41.13	42.13	52.56	52.00	43.31	-127.00	-127.00
2020-03-06T08:18:02.523	42.19	41.13	42.13	52.56	52.00	43.31	-127.00	-127.00
2020-03-06T08:18:03.524	42.25	41.19	42.13	52.63	52.00	43.31	-127.00	-127.00
2020-03-06T08:18:04.523	42.25	41.19	42.13	52.63	52.00	43.31	-127.00	-127.00
2020-03-06T08:18:05.524	42.25	41.19	42.13	52.63	52.00	43.31	-127.00	-127.00
2020-03-06T19:40:57.294	42.31	41.19	42.13	52.63	51.94	43.31	-127.00	-127.00
2020-03-06T19:40:58.295	42.31	41.19	42.13	52.63	51.94	43.31	-127.00	-127.00
2020-03-06T19:40:59.294	42.38	41.25	42.13	52.69	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:00.295	42.38	41.25	42.13	52.69	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:01.296	42.44	41.25	42.06	52.69	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:02.295	42.44	41.25	42.06	52.69	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:03.296	42.44	41.31	42.13	52.75	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:04.296	42.50	41.31	42.13	52.81	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:05.295	42.50	41.31	42.13	52.81	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:06.296	42.56	41.31	42.13	52.81	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:07.296	42.56	41.31	42.13	52.81	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:08.297	42.63	41.38	42.13	52.81	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:09.297	42.63	41.38	42.13	52.81	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:10.296	42.69	41.44	42.13	52.88	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:11.297	42.69	41.44	42.13	52.88	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:12.297	42.69	41.44	42.13	52.88	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:13.298	42.75	41.50	42.13	52.94	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:14.298	42.75	41.50	42.13	52.94	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:15.298	42.81	41.56	42.13	52.94	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:16.297	42.81	41.56	42.13	52.94	51.94	43.31	-127.00	-127.00
2020-03-06T19:41:17.297	42.88	41.63	42.13	53.00	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:18.298	42.88	41.63	42.13	53.00	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:19.404	42.88	41.63	42.13	53.00	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:20.405	43.00	41.63	42.13	53.06	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:21.405	43.00	41.63	42.13	53.06	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:22.405	43.00	41.69	42.19	53.13	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:23.406	43.06	41.69	42.13	53.13	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:27.835	43.19	41.81	42.13	53.31	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:28.834	43.25	41.81	42.19	53.31	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:29.834	43.25	41.81	42.19	53.31	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:31.153	43.31	41.88	42.13	53.38	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:32.153	43.31	41.94	42.13	53.38	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:33.153	43.31	41.94	42.13	53.38	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:34.154	43.44	41.94	42.13	53.38	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:35.154	43.44	41.94	42.13	53.38	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:36.156	43.44	42.00	42.13	53.50	51.88	43.38	-127.00	-127.00
2020-03-06T19:41:37.156	43.44	42.00	42.13	53.50	51.88	43.38	-127.00	-127.00
2020-03-06T19:41:38.156	43.50	42.06	42.13	53.50	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:39.155	43.56	42.13	42.13	53.56	51.88	43.31	-127.00	-127.00
2020-03-06T19:41:40.155	43.56	42.13	42.13	53.56	51.88	43.31	-127.00	-127.00
