2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
2009-10-22T21:13:14	00.00	00.00	00.00	00.00	00.00	00.00	-100.00	-100.00
